cycle_1_lane	cycle_2_lane	cycle_3_lane	tag_imbalance
3	7	14	0.7314657919517517
3	7	15	1.4716769903113438
3	7	16	1.3041150035371258
3	7	17	1.5224003474768166
3	7	18	1.4912667006649054
3	7	19	1.6290943056524667
3	7	20	1.402763187817563
3	8	1	1.2272363978642116
3	8	2	1.1462916964730119
3	8	3	1.3939059995476661
3	8	4	1.441707988558217
3	8	5	1.2772691463619215
3	8	6	1.0659843549352863
3	8	7	1.402191677642828
3	8	8	1.1768849694397645
3	8	9	1.2294671573513707
3	8	10	1.3139173379366773
3	8	11	1.4423453484116908
3	8	12	1.0545118775727542
3	8	13	1.4872792180816088
3	8	14	0.6663597268070803
3	8	15	1.340686451782586
3	8	16	1.1880387668755599
3	8	17	1.3868950411594518
3	8	18	1.358532527679858
3	8	19	1.4840924188142388
3	8	20	1.2779065062153958
3	9	1	1.3894069218676965
3	9	2	1.2977659563640884
3	9	3	1.5781007209164646
3	9	4	1.632219401331981
3	9	5	1.446051140702604
3	9	6	1.2068465732660205
3	9	7	1.5874812921884873
3	9	8	1.332401911830019
3	9	9	1.3919324602870873
3	9	10	1.4875421290211668
3	9	11	1.6329409837375215
3	9	12	1.1938580899662965
3	9	13	1.683812543328107
3	9	14	0.7544144049923015
3	9	15	1.517848590053856
3	9	16	1.345029603926973
3	9	17	1.570163314455522
3	9	18	1.5380528974089822
3	9	19	1.6802046313004058
3	9	20	1.4467727231081442
3	10	1	0.9401507405066906
3	10	2	0.8781413174766468
3	10	3	1.0678315603677653
3	10	4	1.104451298377634
3	10	5	0.9784793996236864
3	10	6	0.8166201576200676
3	10	7	1.0741789816228093
3	10	8	0.9015779498029626
3	10	9	0.941859661613818
3	10	10	1.006554532097919
3	10	11	1.1049395615510988
3	10	12	0.8078314204976991
3	10	13	1.1393621152803752
3	10	14	0.510479147857567
3	10	15	1.027061585383445
3	10	16	0.9101225553385984
3	10	17	1.0624606654596516
3	10	18	1.0407329542404629
3	10	19	1.1369207994130508
3	10	20	0.9789676627971512
3	11	1	1.5437506831297005
3	11	2	1.441929682476638
3	11	3	1.753405735655495
3	11	4	1.8135362478521855
3	11	5	1.60668728589557
3	11	6	1.340910421986198
3	11	7	1.763828357769588
3	11	8	1.48041321028252
3	11	9	1.5465567736988797
3	11	10	1.6527873452463664
3	11	11	1.8143379880148083
3	11	12	1.3264790990589923
3	11	13	1.870860669479697
3	11	14	0.8382193400218655
3	11	15	1.686460432076513
3	11	16	1.4944436631284144
3	11	17	1.744586593866647
3	11	18	1.7089091566299437
3	11	19	1.8668519686665843
3	11	20	1.6074890260581927
3	12	1	0.7811109215997978
3	12	2	0.7295912710969809
3	12	3	0.887192721650874
3	12	4	0.9176177121052935
3	12	5	0.8129557449420902
3	12	6	0.678477287133556
3	12	7	0.8924663866629735
3	12	8	0.7490632649878093
3	12	9	0.7825307544876708
3	12	10	0.8362815709571453
3	12	11	0.918023378644686
3	12	12	0.6711752894244953
3	12	13	0.9466228696718403
3	12	14	0.4241243669346086
3	12	15	0.8533195656116203
3	12	16	0.7561624294271738
3	12	17	0.8827303897175593
3	12	18	0.8646782287146035
3	12	19	0.9445945369748789
3	12	20	0.8133614114814827
3	13	1	0.9097829010697446
3	13	2	0.8497764464159624
3	13	3	1.0333394986442646
3	13	4	1.068776381313821
3	13	5	0.9468735049305468
3	13	6	0.7902424835311077
3	13	7	1.039481891640321
3	13	8	0.8724560513244785
3	13	9	0.9114366222609905
3	13	10	0.9740417816438734
3	13	11	1.0692488730827483
3	13	12	0.7817376316904141
3	13	13	1.1025595427921313
3	13	14	0.4939901444136161
3	13	15	0.9938864359388251
3	13	16	0.8807246572807081
3	13	17	1.0281420891860629
3	13	18	1.0071162054687928
3	13	19	1.1001970839474942
3	13	20	0.9473459966994744
3	14	1	1.1336283154760995
3	14	2	1.0588577124818308
3	14	3	1.2875851082556373
3	14	4	1.3317409761656385
3	14	5	1.179844790555234
3	14	6	0.9846758543930286
3	14	7	1.2952387920267041
3	14	8	1.0871174679442315
3	14	9	1.135688922645233
3	14	10	1.2136976226195686
3	14	11	1.3323297210711054
3	14	12	0.9740784460946282
3	14	13	1.3738362369065065
3	14	14	0.6155327986654178
3	14	15	1.2384249086491692
3	14	16	1.0974205037898985
3	14	17	1.2811089142955039
3	14	18	1.2549097660022361
3	14	19	1.370892512379173
3	14	20	1.180433535460701
3	15	1	1.3458901210250627
3	15	2	1.2571193885554792
3	15	3	1.528673952054953
3	15	4	1.5810976129621872
3	15	5	1.4007602194413011
3	15	6	1.1690476382313255
3	15	7	1.5377607199455403
3	15	8	1.2906705315361091
3	15	9	1.3483365585340668
3	15	10	1.4409516928035142
3	15	11	1.5817965951076172
3	15	12	1.1564659596135893
3	15	13	1.6310748363604175
3	15	14	0.7307858330468465
3	15	15	1.4703089429115657
3	15	16	1.3029027190811304
3	15	17	1.5209851484552253
3	15	18	1.4898804429835997
3	15	19	1.6275799256332684
3	15	20	1.401459201586731
3	16	1	0.9686401568856813
3	16	2	0.9047516604304845
3	16	3	1.1001900925001222
3	16	4	1.1379195195405927
3	16	5	1.0081302905213738
3	16	6	0.8413662230024939
3	16	7	1.1067298598538038
3	16	8	0.9288984937363856
3	16	9	0.9704008634809033
3	16	10	1.0370561845857347
3	16	11	1.1384225785677988
3	16	12	0.8323111605127811
3	16	13	1.1738882399858412
3	16	14	0.5259482129441598
3	16	15	1.058184663728398
3	16	16	0.9377020267124955
3	16	17	1.094656443200853
3	16	18	1.072270316490174
3	16	19	1.1713729448498098
3	16	20	1.00863334954858
3	17	1	0.8255669339714096
3	17	2	0.7711151029590133
3	17	3	0.9376862553079579
3	17	4	0.9698428484255145
3	17	5	0.8592241681011192
3	17	6	0.7170920265215178
3	17	7	0.9432600647816678
3	17	8	0.7916953225542496
3	17	9	0.8270675749835622
3	17	10	0.8838775561579126
3	17	11	0.9702716030004155
3	17	12	0.7093744441733042
3	17	13	1.0004988005309188
3	17	14	0.44826290805874247
3	17	15	0.9018852483037446
3	17	16	0.799198527615013
3	17	17	0.9329699549840494
3	17	18	0.9138903764009657
3	17	19	0.9983550276564152
3	17	20	0.8596529226760199
3	18	1	1.5882066955013125
3	18	2	1.483453514338671
3	18	3	1.8038992693125793
3	18	4	1.865761384172407
3	18	5	1.6529557090545992
3	18	6	1.3795251613741601
3	18	7	1.8146220358882825
3	18	8	1.5230452678489608
3	18	9	1.5910935941947713
3	18	10	1.7003833304471336
3	18	11	1.866586212370538
3	18	12	1.3646782538078017
3	18	13	1.924736600338776
3	18	14	0.8623578811459996
3	18	15	1.7350261147686374
3	18	16	1.537479761316254
3	18	17	1.7948261591331378
3	18	18	1.7581213043163066
3	18	19	1.920612459348121
3	18	20	1.65378053725273
3	19	1	1.4798842991592163
3	19	2	1.382275726843859
3	19	3	1.680865729556586
3	19	4	1.7385085872231354
3	19	5	1.5402171568502045
3	19	6	1.2854357259640556
3	19	7	1.690857158218788
3	19	8	1.4191671557504508
3	19	9	1.4825742991836552
3	19	10	1.5844100143945596
3	19	11	1.7392771586586897
3	19	12	1.271601440124084
3	19	13	1.7934614448652462
3	19	14	0.8035414358717012
3	19	15	1.6166900146878276
3	19	16	1.4326171558726457
3	19	17	1.672411443765492
3	19	18	1.6382100148833392
3	19	19	1.7896185876874762
3	19	20	1.5409857282857589
3	20	1	1.0841631749499399
3	20	2	1.0126551390015408
3	20	3	1.2314021623555018
3	20	4	1.2736313174431388
3	20	5	1.1283630239416669
3	20	6	0.9417101584543104
3	20	7	1.2387218825706923
3	20	8	1.0396817982576285
3	20	9	1.0861338688540298
3	20	10	1.1607387095088555
3	20	11	1.2741943728443075
3	20	12	0.9315751612332775
3	20	13	1.3138897786266865
3	20	14	0.5886744219216631
3	20	15	1.1843870363579325
3	20	16	1.0495352677780774
3	20	17	1.2252085529426482
3	20	18	1.2001525875906505
3	20	19	1.311074501620844
3	20	20	1.1289260793428355
4	1	1	1.1806072287373433
4	1	2	1.102738042526155
4	1	3	1.3409441751485693
4	1	4	1.386929915037066
4	1	5	1.2287389698206366
4	1	6	1.0254819995134805
4	1	7	1.348915036729242
4	1	8	1.1321689160547932
4	1	9	1.18275322993214
4	1	10	1.2639947037351509
4	1	11	1.3875430582355794
4	1	12	1.0144454219402412
4	1	13	1.4307696537307661
4	1	14	0.6410412140456465
4	1	15	1.2897467180727094
4	1	16	1.1428989220287757
4	1	17	1.3341995999649228
4	1	18	1.3069147276310813
4	1	19	1.4277039377382
4	1	20	1.22935211301915
4	2	1	1.1725208778555805
4	2	2	1.0951850422348801
4	2	3	1.3317596260037157
4	2	4	1.3774303950710585
4	2	5	1.2203229494793995
4	2	6	1.0184581502017445
4	2	7	1.3396758926420553
4	2	8	1.1244143344379796
4	2	9	1.1746521804120567
4	2	10	1.2553372057643621
4	2	11	1.3780393386586232
4	2	12	1.007497165625582
4	2	13	1.4209698615819255
4	2	14	0.6366505207987585
4	2	15	1.280912836442074
4	2	16	1.1350708472203594
4	2	17	1.3250612465405054
4	2	18	1.2979632568938821
4	2	19	1.4179251436441025
4	2	20	1.2209318930669641
4	3	1	0.7211554740917395
4	3	2	0.6735902987037101
4	3	3	0.8190947919182728
4	3	4	0.8471844624230147
4	3	5	0.7505559958867026
4	3	6	0.6263996522557437
4	3	7	0.8239636681390948
4	3	8	0.6915676878267448
4	3	9	0.7224663253819609
4	3	10	0.7720914099403382
4	3	11	0.847558991363078
4	3	12	0.6196581313346057
4	3	13	0.8739632816375353
4	3	14	0.3915700068361016
4	3	15	0.7878216254229936
4	3	16	0.6981219442778512
4	3	17	0.8149749735775774
4	3	18	0.798308435744764
4	3	19	0.8720906369372192
4	3	20	0.7509305248267659
4	4	1	1.1110156029670224
4	4	2	1.037736464261849
4	4	3	1.26190138856862
4	4	4	1.3051764704811242
4	4	5	1.1563101887021099
4	4	6	0.9650343266488419
4	4	7	1.2694024027667876
4	4	8	1.0654325166858511
4	4	9	1.1130351067896058
4	4	10	1.1894877515016966
4	4	11	1.305753471573291
4	4	12	0.9546483069898409
4	4	13	1.3464320485710448
4	4	14	0.6032546418603074
4	4	15	1.213721797372699
4	4	16	1.0755300357987692
4	4	17	1.255554376554786
4	4	18	1.229877827953367
4	4	19	1.3435470431102112
4	4	20	1.1568871897942767
4	5	1	1.270292211244165
4	5	2	1.1865076821202964
4	5	3	1.4428091747551228
4	5	4	1.4922882273873286
4	5	5	1.3220802863325405
4	5	6	1.1033828736981905
4	5	7	1.4513855438780388
4	5	8	1.2181742758049081
4	5	9	1.2726012337003347
4	5	10	1.3600142266838984
4	5	11	1.4929479480890915
4	5	12	1.0915079010664612
4	5	13	1.539458257563365
4	5	14	0.6897379936929497
4	5	15	1.3877224961579335
4	5	16	1.2297193880857562
4	5	17	1.4355522470357327
4	5	18	1.4061946758072905
4	5	19	1.5361596540545512
4	5	20	1.3227400070343032
4	6	1	1.0803854859906488
4	6	2	1.0091266146736861
4	6	3	1.2271114296866008
4	6	4	1.2691934403068545
4	6	5	1.1244313237731811
4	6	6	0.9384288368316596
4	6	7	1.2344056448607779
4	6	8	1.0360591014706482
4	6	9	1.0823493131529276
4	6	10	1.1566941985820427
4	6	11	1.2697545337817913
4	6	12	0.9283291542827987
4	6	13	1.3093116237648297
4	6	14	0.5866232280463379
4	6	15	1.1802601245293847
4	6	16	1.045878237282041
4	6	17	1.2209394014622967
4	6	18	1.1959707418276126
4	6	19	1.3065061563901461
4	6	20	1.124992417248118
4	7	1	1.0544111467946842
4	7	2	0.9848654622229238
4	7	3	1.1976095445546477
4	7	4	1.2386798307190734
4	7	5	1.0973980463134494
4	7	6	0.915867381466689
4	7	7	1.2047283941564815
4	7	8	1.011150445368156
4	7	9	1.056327760149024
4	7	10	1.1288852657061759
4	7	11	1.239227434534599
4	7	12	0.9060105127872267
4	7	13	1.2778335035291588
4	7	14	0.5725197891320916
4	7	15	1.151884625958254
4	7	16	1.0207335121398553
4	7	17	1.1915859025838653
4	7	18	1.1672175327929728
4	7	19	1.2750954844515305
4	7	20	1.0979456501289753
4	8	1	0.9605604683790754
4	8	2	0.8972048830847921
4	8	3	1.0910131105401393
4	8	4	1.1284278262651097
4	8	5	0.9997212041712114
4	8	6	0.8343481606668418
4	8	7	1.0974983279324675
4	8	8	0.9211503011487732
4	8	9	0.9623064884462408
4	8	10	1.0284058195603551
4	8	11	1.1289266891414427
4	8	12	0.8253686288928487
4	8	13	1.164096521922915
4	8	14	0.5215611372060884
4	8	15	1.0493580603663388
4	8	16	0.9298804014845996
4	8	17	1.085525618900477
4	8	18	1.0633262209036611
4	8	19	1.1616022075412502
4	8	20	1.000220067047544
4	9	1	1.0874916731291677
4	9	2	1.0157640997781396
4	9	3	1.235182700147229
4	9	4	1.277541503307285
4	9	5	1.1318272204366926
4	9	6	0.9446013104692458
4	9	7	1.2425248926949721
4	9	8	1.0428737338005754
4	9	9	1.0894684172766367
4	9	10	1.1643023028594022
4	9	11	1.278106287349419
4	9	12	0.9344351977108324
4	9	13	1.3179235623198713
4	9	14	0.5904817160511787
4	9	15	1.1880232326290336
4	9	16	1.0527574545379217
4	9	17	1.2289700756837543
4	9	18	1.2038371858087875
4	9	19	1.3150996421092012
4	9	20	1.1323920044788267
4	10	1	0.735857930240399
4	10	2	0.6873230265060284
4	10	3	0.8357939721816425
4	10	4	0.8644563169066644
4	10	5	0.7658578510525887
4	10	6	0.6391702873679913
4	10	7	0.8407621119339797
4	10	8	0.7056669271300424
4	10	9	0.7371955063275666
4	10	10	0.7878323153417722
4	10	11	0.864838481502998
4	10	12	0.632291324633986
4	10	13	0.8917810855445188
4	10	14	0.3995530854668071
4	10	15	0.8038832283877846
4	10	16	0.7123548075658809
4	10	17	0.8315901616219726
4	10	18	0.8145838370851263
4	10	19	0.8898702625628506
4	10	20	0.7662400156489223
4	11	1	1.2082968544839847
4	11	2	1.1286013465538545
4	11	3	1.372394297977915
4	11	4	1.419458574314606
4	11	5	1.2575574637163884
4	11	6	1.0495333623082135
4	11	7	1.3805521058762746
4	11	8	1.1587224834093368
4	11	9	1.2104931873796974
4	11	10	1.2936400755745185
4	11	11	1.4200860979990952
4	11	12	1.0382379359874077
4	11	13	1.4643265177555849
4	11	14	0.6560760121334752
4	11	15	1.3199960703230655
4	11	16	1.1697041478878984
4	11	17	1.3654915374485335
4	11	18	1.3375667334887635
4	11	19	1.461188899333139
4	11	20	1.2581849874008777
4	12	1	0.6113771348484166
4	12	2	0.5710525977797338
4	12	3	0.6944075792851141
4	12	4	0.7182212822784306
4	12	5	0.6363021439814214
4	12	6	0.5310455767509618
4	12	7	0.6985352878039556
4	12	8	0.5862933676954564
4	12	9	0.6124884409881046
4	12	10	0.6545593162762975
4	12	11	0.7185387983183416
4	12	12	0.5253302880325658
4	12	13	0.7409236791320593
4	12	14	0.3319630197268343
4	12	15	0.6678949899525549
4	12	16	0.5918498983938969
4	12	17	0.6909149028460944
4	12	18	0.6767854390700596
4	12	19	0.7393360989325048
4	12	20	0.6366196600213323
4	13	1	0.712088959466733
4	13	2	0.6651217832256138
4	13	3	0.808796964089195
4	13	4	0.8365334854914308
4	13	5	0.7411198518677399
4	13	6	0.6185244272698577
4	13	7	0.813604627798916
4	13	8	0.6828731569230446
4	13	9	0.713383330465504
4	13	10	0.7623845182761205
4	13	11	0.8369033057767941
4	13	12	0.6118676621333212
4	13	13	0.8629756358948957
4	13	14	0.38664710834716665
4	13	15	0.7779169702613725
4	13	16	0.6893450119168997
4	13	17	0.8047289409502004
4	13	18	0.7882719382515406
4	13	19	0.86112653446808
4	13	20	0.741489672153103
4	14	1	0.88729322857159
4	14	2	0.8287701228699064
4	14	3	1.0077955288943479
4	14	4	1.0423564180882556
4	14	5	0.9234669592612132
4	14	6	0.7707078290241414
4	14	7	1.0137860830212921
4	14	8	0.8508890919540071
4	14	9	0.8889060700673056
4	14	10	0.9499636409765425
4	14	11	1.0428172299441747
4	14	12	0.7624132156176036
4	14	13	1.0753044657864477
4	14	14	0.4817787953630731
4	14	15	0.9693177389251308
4	14	16	0.8589532994325857
4	14	17	1.0027265984792417
4	14	18	0.9822204708908562
4	14	19	1.073000406506854
4	14	20	0.923927771117132
4	15	1	1.0534309830514401
4	15	2	0.9839499470361024
4	15	3	1.196496265870423
4	15	4	1.2375283737534966
4	15	5	1.0963779226357238
4	15	6	0.915016005792539
4	15	7	1.2036084979034891
4	15	8	1.0102104960812692
4	15	9	1.0553458147526502
4	15	10	1.1278358720127468
4	15	11	1.2380754685252708
4	15	12	0.9051682999006013
4	15	13	1.27664564993536
4	15	14	0.5719875838900446
4	15	15	1.150813852427268
4	15	16	1.01978465458732
4	15	17	1.1904782233809055
4	15	18	1.1661325060369487
4	15	19	1.2739101760764884
4	15	20	1.096925017407498
4	16	1	0.7581566553991989
4	16	2	0.708150997006211
4	16	3	0.8611210622477528
4	16	4	0.890651962873533
4	16	5	0.7890656647208488
4	16	6	0.6585390839549
4	16	7	0.8662397516895547
4	16	8	0.7270507734067103
4	16	9	0.7595347640950686
4	16	10	0.8117060218672806
4	16	11	0.8910457082152101
4	16	12	0.6514516678047129
4	16	13	0.9188047548034436
4	16	14	0.411660754723377
4	16	15	0.8282433262177176
4	16	16	0.7339413168860591
4	16	17	0.856789863489305
4	16	18	0.8392681957846753
4	16	19	0.9168360280950584
4	16	20	0.789459410062526
4	17	1	0.6461729477335769
4	17	2	0.603553386911887
4	17	3	0.7339289725750885
4	17	4	0.7590980045564015
4	17	5	0.6725165345406846
4	17	6	0.5612694131832809
4	17	7	0.7382916047851829
4	17	8	0.6196615673799272
4	17	9	0.6473475025593717
4	17	10	0.6918127923930246
4	17	11	0.7594335916494858
4	17	12	0.5552288455077659
4	17	13	0.78309248171192
4	17	14	0.35085630581950394
4	17	15	0.70590745030256
4	17	16	0.6255343415089003
4	17	17	0.7302375145511627
4	17	18	0.7153038889089169
4	17	19	0.7814145462464992
4	17	20	0.672852121633769
4	18	1	1.2430926673691454
4	18	2	1.1611021356860078
4	18	3	1.4119156912678894
4	18	4	1.460335296592577
4	18	5	1.2937718542756516
4	18	6	1.0797571987405328
4	18	7	1.4203084228575018
4	18	8	1.1920906830938078
4	18	9	1.245352248950964
4	18	10	1.3308935516912457
4	18	11	1.4609808913302396
4	18	12	1.0681364934626076
4	18	13	1.5064953203354456
4	18	14	0.6749692982261447
4	18	15	1.358008530673071
4	18	16	1.2033885910029016
4	18	17	1.404814149153602
4	18	18	1.3760851833276206
4	18	19	1.5032673466471334
4	18	20	1.2944174490133145
4	19	1	1.1583085035785434
4	19	2	1.0819100720259727
4	19	3	1.3156170850824587
4	19	4	1.3607342690701973
4	19	5	1.2055311561523763
4	19	6	1.0061132029265718
4	19	7	1.323437396973667
4	19	8	1.1107850697781252
4	19	9	1.1604139721646378
4	19	10	1.2401209972096428
4	19	11	1.3613358315233672
4	19	12	0.9952850787695143
4	19	13	1.4037459844718414
4	19	14	0.6289335447890766
4	19	15	1.2653866202427764
4	19	16	1.1213124127085976
4	19	17	1.3089998980975905
4	19	18	1.2822303689315322
4	19	19	1.4007381722059922
4	19	20	1.2061327186055464
4	20	1	0.8485767607134536
4	20	2	0.7926072729904682
4	20	3	0.963821020867475
4	20	4	0.9968738679479782
4	20	5	0.883172073991047
4	20	6	0.7370784898952227
4	20	7	0.9695501810280956
4	20	8	0.8137610951219902
4	20	9	0.8501192269105439
4	20	10	0.9085125900860995
4	20	11	0.9973145725757184
4	20	12	0.7291458065959019
4	20	13	1.0283842488313912
4	20	14	0.46075668830221544
4	20	15	0.9270221844511815
4	20	16	0.821473426107441
4	20	17	0.9589732699623345
4	20	18	0.9393619140279027
4	20	19	1.0261807256926911
4	20	20	0.8836127786187871
5	1	1	0.9565009426138416
5	1	2	0.8934131110314174
5	1	3	1.086402265124109
5	1	4	1.1236588585782963
5	1	5	0.9954961770958911
5	1	6	0.8308220340283825
5	1	7	1.092860074656168
5	1	8	0.9172573308420974
5	1	9	0.9582395836417037
5	1	10	1.0240595654107685
5	1	11	1.1241556131576855
5	1	12	0.8218804515993774
5	1	13	1.1591768110046219
5	1	14	0.5193569127513744
5	1	15	1.0449232577451133
5	1	16	0.925950535981408
5	1	17	1.0809379647508282
5	1	18	1.0588323859680102
5	1	19	1.1566930381076759
5	1	20	0.9959929316752804
5	2	1	0.9499495662945687
5	2	2	0.8872938431476405
5	2	3	1.0789611537191492
5	2	4	1.1159625650263902
5	2	5	0.9886777101294809
5	2	6	0.8251314721514755
5	2	7	1.085374731679071
5	2	8	0.9109747463842748
5	2	9	0.9516762988222399
5	2	10	1.0170454587983657
5	2	11	1.1164559171771533
5	2	12	0.8162511334377377
5	2	13	1.15123724380596
5	2	14	0.5157996736229402
5	2	15	1.037766249130421
5	2	16	0.919608409022631
5	2	17	1.0735342800607537
5	2	18	1.0515801093517907
5	2	19	1.1487704830521437
5	2	20	0.9891710622802442
5	3	1	0.5842636517460638
5	3	2	0.5457274358168246
5	3	3	0.6636118443877651
5	3	4	0.6863694522199929
5	3	5	0.608083281277129
5	3	6	0.5074946546586818
5	3	7	0.667556496412018
5	3	8	0.5602923048294504
5	3	9	0.5853256734449012
5	3	10	0.6255307806151704
5	3	11	0.6866728869910893
5	3	12	0.5020328287789471
5	3	13	0.7080650383533835
5	3	14	0.31724105318125667
5	3	15	0.638275041001218
5	3	16	0.5656024133236369
5	3	17	0.6602740619057049
5	3	18	0.6467712145919163
5	3	19	0.7065478644979016
5	3	20	0.6083867160482255
5	4	1	0.9001194009570685
5	4	2	0.8407503207589136
5	4	3	1.022363609396577
5	4	4	1.0574240898285583
5	4	5	0.9368160371425424
5	4	6	0.781848713633185
5	4	7	1.0284407593381206
5	4	8	0.8631890282353816
5	4	9	0.9017555567105613
5	4	10	0.9636957388070617
5	4	11	1.057891562900985
5	4	12	0.7734341983295093
5	4	13	1.0908484145070474
5	4	14	0.4887430972218205
5	4	15	0.9833296078489713
5	4	16	0.871369807002844
5	4	17	1.0172214055998867
5	4	18	0.9964188538769109
5	4	19	1.0885110491449153
5	4	20	0.9372835102149689
5	5	1	1.0291616617912318
5	5	2	0.9612813548333058
5	5	3	1.168930955251843
5	5	4	1.209017750699437
5	5	5	1.0711191743597135
5	5	6	0.8939355384813478
5	5	7	1.1758793331294262
5	5	8	0.9869369039197661
5	5	9	1.0310323789121194
5	5	10	1.101852384202869
5	5	11	1.209552241305405
5	5	12	0.8843147075739252
5	5	13	1.2472338290261435
5	5	14	0.5588099285394613
5	5	15	1.1243009896535217
5	5	16	0.9962904895242045
5	5	17	1.163051558586196
5	5	18	1.1392667266206233
5	5	19	1.244561375996304
5	5	20	1.0716536649656814
5	6	1	0.8753035815658836
5	6	2	0.8175712757446075
5	6	3	0.9941775813474877
5	6	4	1.028271462738005
5	6	5	0.9109885107546251
5	6	6	0.7602935550085382
5	6	7	1.0000871874551776
5	6	8	0.8393913598345386
5	6	9	0.8768946293641077
5	6	10	0.9371271531540218
5	6	11	1.0287260478232119
5	6	12	0.7521110234748141
5	6	13	1.0607742963302982
5	6	14	0.47526870658381265
5	6	15	0.9562197267327116
5	6	16	0.8473465988256593
5	6	17	0.9891771454102118
5	6	18	0.9689481091185047
5	6	19	1.0585013709042639
5	6	20	0.9114430958398321
5	7	1	0.8542597667221585
5	7	2	0.7979154455724758
5	7	3	0.9702758295618596
5	7	4	1.0035500349652156
5	7	5	0.889086768377671
5	7	6	0.7420147804948377
5	7	7	0.9760433584984414
5	7	8	0.8192109370306235
5	7	9	0.8558125629743152
5	7	10	0.914596992520244
5	7	11	1.0039936910372602
5	7	12	0.7340289711980323
5	7	13	1.0352714441164148
5	7	14	0.46384242332278197
5	7	15	0.9332305475461232
5	7	16	0.8269749182914068
5	7	17	0.9653956127693674
5	7	18	0.9456529175633761
5	7	19	1.0330531637561913
