cycle_1_lane	cycle_2_lane	cycle_3_lane	fraction_of_000	fraction_of_001	fraction_of_010	fraction_of_011	fraction_of_100	fraction_of_101	fraction_of_110	fraction_of_111
10	4	8	0.0224	0.0608	0.0752	0.2045	0.0393	0.1068	0.1320	0.3590
10	4	9	0.0223	0.0609	0.0751	0.2046	0.0392	0.1068	0.1318	0.3592
10	4	10	0.0172	0.0660	0.0577	0.2220	0.0301	0.1159	0.1014	0.3897
10	4	11	0.0196	0.0636	0.0660	0.2137	0.0345	0.1116	0.1159	0.3751
10	4	12	0.0320	0.0512	0.1076	0.1721	0.0562	0.0899	0.1889	0.3021
10	4	13	0.0134	0.0698	0.0449	0.2348	0.0235	0.1226	0.0788	0.4122
10	4	14	0.0245	0.0587	0.0823	0.1975	0.0430	0.1031	0.1444	0.3466
10	4	15	0.0165	0.0667	0.0554	0.2244	0.0289	0.1171	0.0972	0.3939
10	4	16	0.0230	0.0602	0.0773	0.2024	0.0404	0.1057	0.1357	0.3553
10	4	17	0.0206	0.0626	0.0691	0.2106	0.0361	0.1100	0.1213	0.3697
10	4	18	0.0220	0.0612	0.0739	0.2058	0.0386	0.1075	0.1297	0.3613
10	4	19	0.0398	0.0434	0.1338	0.1459	0.0699	0.0762	0.2350	0.2561
10	4	20	0.0249	0.0583	0.0838	0.1959	0.0438	0.1023	0.1471	0.3439
10	5	1	0.0148	0.0453	0.0745	0.2282	0.0260	0.0796	0.1309	0.4006
10	5	2	0.0239	0.0363	0.1202	0.1826	0.0419	0.0637	0.2110	0.3205
10	5	3	0.0149	0.0453	0.0749	0.2278	0.0261	0.0795	0.1315	0.4000
10	5	4	0.0129	0.0472	0.0651	0.2376	0.0227	0.0829	0.1143	0.4172
10	5	5	0.0126	0.0475	0.0636	0.2392	0.0222	0.0834	0.1116	0.4199
10	5	6	0.0080	0.0521	0.0404	0.2624	0.0141	0.0915	0.0709	0.4606
10	5	7	0.0180	0.0422	0.0904	0.2123	0.0315	0.0741	0.1587	0.3728
10	5	8	0.0162	0.0440	0.0814	0.2214	0.0284	0.0772	0.1429	0.3886
10	5	9	0.0162	0.0440	0.0813	0.2215	0.0284	0.0772	0.1427	0.3888
10	5	10	0.0124	0.0477	0.0625	0.2403	0.0218	0.0838	0.1097	0.4218
10	5	11	0.0142	0.0460	0.0715	0.2313	0.0249	0.0807	0.1255	0.4060
10	5	12	0.0231	0.0370	0.1165	0.1863	0.0406	0.0650	0.2045	0.3270
10	5	13	0.0097	0.0505	0.0486	0.2542	0.0170	0.0886	0.0853	0.4461
10	5	14	0.0177	0.0425	0.0890	0.2137	0.0311	0.0745	0.1563	0.3752
10	5	15	0.0119	0.0482	0.0599	0.2428	0.0209	0.0847	0.1052	0.4263
10	5	16	0.0166	0.0435	0.0837	0.2191	0.0292	0.0764	0.1469	0.3846
10	5	17	0.0149	0.0453	0.0748	0.2280	0.0261	0.0795	0.1313	0.4002
10	5	18	0.0159	0.0443	0.0800	0.2228	0.0279	0.0777	0.1404	0.3911
10	5	19	0.0288	0.0314	0.1449	0.1579	0.0505	0.0551	0.2543	0.2772
10	5	20	0.0180	0.0421	0.0907	0.2120	0.0316	0.0740	0.1592	0.3722
10	6	1	0.0236	0.0722	0.0658	0.2014	0.0414	0.1267	0.1155	0.3535
10	6	2	0.0380	0.0577	0.1061	0.1611	0.0667	0.1013	0.1862	0.2828
10	6	3	0.0237	0.0721	0.0661	0.2011	0.0416	0.1265	0.1160	0.3530
10	6	4	0.0206	0.0752	0.0575	0.2097	0.0362	0.1319	0.1009	0.3681
10	6	5	0.0201	0.0756	0.0561	0.2111	0.0353	0.1328	0.0985	0.3705
10	6	6	0.0128	0.0830	0.0356	0.2315	0.0224	0.1457	0.0626	0.4064
10	6	7	0.0286	0.0672	0.0798	0.1874	0.0502	0.1179	0.1401	0.3289
10	6	8	0.0257	0.0700	0.0718	0.1953	0.0452	0.1229	0.1261	0.3429
10	6	9	0.0257	0.0700	0.0717	0.1954	0.0451	0.1229	0.1259	0.3431
10	6	10	0.0198	0.0760	0.0551	0.2120	0.0347	0.1334	0.0968	0.3722
10	6	11	0.0226	0.0731	0.0631	0.2041	0.0397	0.1284	0.1107	0.3583
10	6	12	0.0368	0.0589	0.1028	0.1644	0.0647	0.1034	0.1805	0.2885
10	6	13	0.0154	0.0804	0.0429	0.2243	0.0270	0.1411	0.0753	0.3937
10	6	14	0.0282	0.0676	0.0786	0.1886	0.0494	0.1186	0.1379	0.3311
10	6	15	0.0189	0.0768	0.0529	0.2143	0.0333	0.1348	0.0928	0.3762
10	6	16	0.0265	0.0693	0.0738	0.1933	0.0464	0.1216	0.1296	0.3394
10	6	17	0.0237	0.0721	0.0660	0.2012	0.0415	0.1266	0.1159	0.3531
10	6	18	0.0253	0.0705	0.0706	0.1966	0.0444	0.1237	0.1239	0.3451
10	6	19	0.0458	0.0499	0.1278	0.1393	0.0804	0.0877	0.2244	0.2446
10	6	20	0.0287	0.0671	0.0801	0.1871	0.0504	0.1177	0.1405	0.3285
10	7	1	0.0187	0.0574	0.0706	0.2162	0.0329	0.1007	0.1240	0.3795
10	7	2	0.0302	0.0459	0.1139	0.1729	0.0530	0.0805	0.1999	0.3036
10	7	3	0.0188	0.0573	0.0710	0.2159	0.0331	0.1005	0.1246	0.3789
10	7	4	0.0164	0.0597	0.0617	0.2251	0.0287	0.1048	0.1083	0.3952
10	7	5	0.0160	0.0601	0.0602	0.2266	0.0280	0.1055	0.1057	0.3978
10	7	6	0.0102	0.0659	0.0383	0.2486	0.0178	0.1158	0.0672	0.4363
10	7	7	0.0227	0.0534	0.0857	0.2012	0.0399	0.0937	0.1504	0.3531
10	7	8	0.0205	0.0556	0.0771	0.2097	0.0359	0.0977	0.1354	0.3682
10	7	9	0.0204	0.0557	0.0770	0.2098	0.0359	0.0977	0.1352	0.3683
10	7	10	0.0157	0.0604	0.0592	0.2276	0.0276	0.1060	0.1039	0.3996
10	7	11	0.0180	0.0581	0.0677	0.2191	0.0315	0.1020	0.1189	0.3846
10	7	12	0.0293	0.0468	0.1104	0.1765	0.0514	0.0822	0.1937	0.3098
10	7	13	0.0122	0.0639	0.0461	0.2408	0.0214	0.1121	0.0808	0.4227
10	7	14	0.0224	0.0537	0.0844	0.2025	0.0393	0.0943	0.1481	0.3554
10	7	15	0.0151	0.0610	0.0568	0.2301	0.0264	0.1071	0.0996	0.4039
10	7	16	0.0210	0.0551	0.0793	0.2076	0.0369	0.0967	0.1391	0.3644
10	7	17	0.0188	0.0573	0.0709	0.2160	0.0330	0.1006	0.1244	0.3791
10	7	18	0.0201	0.0560	0.0758	0.2110	0.0353	0.0983	0.1330	0.3705
10	7	19	0.0364	0.0397	0.1372	0.1496	0.0639	0.0697	0.2409	0.2626
10	7	20	0.0228	0.0533	0.0859	0.2009	0.0400	0.0936	0.1509	0.3526
10	8	1	0.0143	0.0438	0.0750	0.2297	0.0251	0.0770	0.1317	0.4032
10	8	2	0.0231	0.0351	0.1210	0.1837	0.0405	0.0616	0.2124	0.3226
10	8	3	0.0144	0.0438	0.0754	0.2293	0.0253	0.0768	0.1324	0.4026
10	8	4	0.0125	0.0457	0.0656	0.2392	0.0220	0.0801	0.1151	0.4199
10	8	5	0.0122	0.0460	0.0640	0.2408	0.0214	0.0807	0.1123	0.4227
10	8	6	0.0078	0.0504	0.0407	0.2641	0.0136	0.0885	0.0714	0.4636
10	8	7	0.0174	0.0408	0.0910	0.2137	0.0305	0.0716	0.1598	0.3752
10	8	8	0.0156	0.0425	0.0819	0.2228	0.0275	0.0747	0.1438	0.3912
10	8	9	0.0156	0.0425	0.0818	0.2229	0.0274	0.0747	0.1436	0.3913
10	8	10	0.0120	0.0462	0.0629	0.2418	0.0211	0.0810	0.1104	0.4245
10	8	11	0.0137	0.0444	0.0719	0.2328	0.0241	0.0780	0.1263	0.4087
10	8	12	0.0224	0.0358	0.1173	0.1875	0.0393	0.0628	0.2059	0.3291
10	8	13	0.0093	0.0488	0.0489	0.2558	0.0164	0.0857	0.0859	0.4491
10	8	14	0.0171	0.0411	0.0896	0.2151	0.0300	0.0721	0.1573	0.3776
10	8	15	0.0115	0.0467	0.0603	0.2444	0.0202	0.0819	0.1059	0.4291
10	8	16	0.0161	0.0421	0.0842	0.2205	0.0282	0.0739	0.1478	0.3871
10	8	17	0.0144	0.0438	0.0753	0.2295	0.0252	0.0769	0.1322	0.4028
10	8	18	0.0154	0.0428	0.0805	0.2242	0.0270	0.0751	0.1413	0.3936
10	8	19	0.0278	0.0303	0.1458	0.1589	0.0489	0.0533	0.2560	0.2790
10	8	20	0.0174	0.0407	0.0913	0.2134	0.0306	0.0715	0.1603	0.3747
10	9	1	0.0458	0.1403	0.0435	0.1332	0.0805	0.2463	0.0764	0.2339
10	9	2	0.0739	0.1123	0.0702	0.1066	0.1298	0.1971	0.1232	0.1871
10	9	3	0.0461	0.1401	0.0437	0.1330	0.0809	0.2459	0.0768	0.2335
10	9	4	0.0400	0.1461	0.0380	0.1387	0.0703	0.2565	0.0667	0.2435
10	9	5	0.0391	0.1471	0.0371	0.1396	0.0686	0.2582	0.0651	0.2451
10	9	6	0.0248	0.1613	0.0236	0.1532	0.0436	0.2832	0.0414	0.2689
10	9	7	0.0556	0.1306	0.0528	0.1240	0.0976	0.2292	0.0927	0.2176
10	9	8	0.0500	0.1361	0.0475	0.1292	0.0879	0.2390	0.0834	0.2269
10	9	9	0.0500	0.1362	0.0475	0.1293	0.0878	0.2391	0.0833	0.2270
10	9	10	0.0384	0.1477	0.0365	0.1403	0.0675	0.2594	0.0640	0.2462
10	9	11	0.0440	0.1422	0.0417	0.1350	0.0772	0.2497	0.0733	0.2370
10	9	12	0.0716	0.1145	0.0680	0.1087	0.1258	0.2011	0.1194	0.1909
10	9	13	0.0299	0.1563	0.0284	0.1484	0.0525	0.2743	0.0498	0.2605
10	9	14	0.0548	0.1314	0.0520	0.1248	0.0961	0.2307	0.0913	0.2190
10	9	15	0.0368	0.1493	0.0350	0.1418	0.0647	0.2621	0.0614	0.2489
10	9	16	0.0514	0.1347	0.0488	0.1279	0.0903	0.2365	0.0857	0.2245
10	9	17	0.0460	0.1402	0.0437	0.1331	0.0807	0.2461	0.0767	0.2336
10	9	18	0.0492	0.1370	0.0467	0.1300	0.0863	0.2405	0.0820	0.2283
10	9	19	0.0891	0.0971	0.0846	0.0922	0.1564	0.1704	0.1485	0.1618
10	9	20	0.0558	0.1304	0.0530	0.1238	0.0979	0.2289	0.0930	0.2173
10	10	1	0.0259	0.0792	0.0635	0.1944	0.0454	0.1390	0.1115	0.3412
10	10	2	0.0417	0.0633	0.1024	0.1555	0.0732	0.1112	0.1797	0.2729
10	10	3	0.0260	0.0791	0.0638	0.1941	0.0456	0.1388	0.1120	0.3407
10	10	4	0.0226	0.0825	0.0555	0.2024	0.0397	0.1448	0.0974	0.3553
10	10	5	0.0221	0.0830	0.0541	0.2037	0.0387	0.1457	0.0950	0.3576
10	10	6	0.0140	0.0910	0.0344	0.2235	0.0246	0.1598	0.0604	0.3923
10	10	7	0.0314	0.0737	0.0770	0.1809	0.0551	0.1293	0.1352	0.3175
10	10	8	0.0282	0.0768	0.0693	0.1885	0.0496	0.1348	0.1217	0.3310
10	10	9	0.0282	0.0768	0.0692	0.1886	0.0495	0.1349	0.1215	0.3311
10	10	10	0.0217	0.0834	0.0532	0.2046	0.0381	0.1464	0.0934	0.3592
10	10	11	0.0248	0.0803	0.0609	0.1970	0.0435	0.1409	0.1069	0.3458
10	10	12	0.0404	0.0646	0.0992	0.1586	0.0710	0.1135	0.1742	0.2785
10	10	13	0.0169	0.0882	0.0414	0.2165	0.0296	0.1548	0.0727	0.3800
10	10	14	0.0309	0.0742	0.0758	0.1820	0.0542	0.1302	0.1331	0.3195
10	10	15	0.0208	0.0843	0.0510	0.2068	0.0365	0.1479	0.0896	0.3631
10	10	16	0.0290	0.0760	0.0713	0.1866	0.0510	0.1335	0.1251	0.3276
10	10	17	0.0260	0.0791	0.0637	0.1942	0.0456	0.1389	0.1118	0.3408
10	10	18	0.0278	0.0773	0.0681	0.1897	0.0487	0.1357	0.1196	0.3331
10	10	19	0.0503	0.0548	0.1234	0.1345	0.0882	0.0962	0.2166	0.2361
10	10	20	0.0315	0.0736	0.0773	0.1806	0.0553	0.1292	0.1356	0.3170
10	11	1	0.0297	0.0911	0.0596	0.1825	0.0522	0.1598	0.1047	0.3204
10	11	2	0.0480	0.0728	0.0961	0.1460	0.0842	0.1279	0.1688	0.2563
10	11	3	0.0299	0.0909	0.0599	0.1822	0.0525	0.1596	0.1052	0.3199
10	11	4	0.0260	0.0948	0.0521	0.1900	0.0456	0.1664	0.0914	0.3336
10	11	5	0.0254	0.0954	0.0508	0.1913	0.0445	0.1675	0.0892	0.3358
10	11	6	0.0161	0.1047	0.0323	0.2098	0.0283	0.1838	0.0567	0.3683
10	11	7	0.0361	0.0847	0.0723	0.1698	0.0633	0.1487	0.1269	0.2981
10	11	8	0.0325	0.0883	0.0651	0.1770	0.0570	0.1551	0.1143	0.3108
10	11	9	0.0324	0.0884	0.0650	0.1771	0.0569	0.1551	0.1141	0.3109
10	11	10	0.0249	0.0959	0.0500	0.1921	0.0438	0.1683	0.0877	0.3373
10	11	11	0.0285	0.0923	0.0572	0.1850	0.0501	0.1620	0.1003	0.3247
10	11	12	0.0465	0.0743	0.0932	0.1490	0.0816	0.1305	0.1635	0.2615
10	11	13	0.0194	0.1014	0.0389	0.2032	0.0340	0.1780	0.0682	0.3568
10	11	14	0.0355	0.0853	0.0712	0.1709	0.0624	0.1497	0.1250	0.3000
10	11	15	0.0239	0.0969	0.0479	0.1942	0.0420	0.1701	0.0841	0.3409
10	11	16	0.0334	0.0874	0.0669	0.1752	0.0586	0.1535	0.1175	0.3076
10	11	17	0.0298	0.0910	0.0598	0.1823	0.0524	0.1597	0.1050	0.3200
10	11	18	0.0319	0.0889	0.0640	0.1781	0.0560	0.1560	0.1123	0.3127
10	11	19	0.0578	0.0630	0.1159	0.1263	0.1015	0.1106	0.2034	0.2216
10	11	20	0.0362	0.0846	0.0725	0.1696	0.0635	0.1485	0.1273	0.2977
10	12	1	0.0197	0.0605	0.0696	0.2131	0.0347	0.1061	0.1222	0.3741
10	12	2	0.0318	0.0484	0.1123	0.1705	0.0559	0.0849	0.1971	0.2992
10	12	3	0.0198	0.0604	0.0700	0.2128	0.0348	0.1060	0.1228	0.3735
10	12	4	0.0173	0.0630	0.0608	0.2219	0.0303	0.1105	0.1068	0.3895
10	12	5	0.0168	0.0634	0.0593	0.2234	0.0296	0.1112	0.1042	0.3921
10	12	6	0.0107	0.0695	0.0377	0.2450	0.0188	0.1220	0.0662	0.4301
10	12	7	0.0240	0.0563	0.0844	0.1983	0.0420	0.0988	0.1482	0.3481
10	12	8	0.0216	0.0586	0.0760	0.2067	0.0379	0.1030	0.1334	0.3629
10	12	9	0.0215	0.0587	0.0759	0.2068	0.0378	0.1030	0.1333	0.3630
10	12	10	0.0166	0.0637	0.0584	0.2244	0.0291	0.1117	0.1024	0.3938
10	12	11	0.0189	0.0613	0.0667	0.2160	0.0332	0.1076	0.1172	0.3791
10	12	12	0.0309	0.0493	0.1088	0.1739	0.0542	0.0866	0.1910	0.3053
10	12	13	0.0129	0.0673	0.0454	0.2373	0.0226	0.1182	0.0797	0.4166
10	12	14	0.0236	0.0566	0.0831	0.1996	0.0414	0.0994	0.1460	0.3503
10	12	15	0.0159	0.0643	0.0559	0.2268	0.0279	0.1129	0.0982	0.3981
10	12	16	0.0222	0.0580	0.0781	0.2046	0.0389	0.1019	0.1371	0.3591
10	12	17	0.0198	0.0604	0.0698	0.2129	0.0348	0.1060	0.1226	0.3737
10	12	18	0.0212	0.0590	0.0747	0.2080	0.0372	0.1036	0.1311	0.3652
10	12	19	0.0384	0.0418	0.1353	0.1474	0.0674	0.0734	0.2375	0.2588
10	12	20	0.0240	0.0562	0.0847	0.1980	0.0422	0.0986	0.1487	0.3476
10	13	1	0.0226	0.0691	0.0668	0.2045	0.0396	0.1213	0.1173	0.3590
10	13	2	0.0364	0.0553	0.1077	0.1636	0.0639	0.0970	0.1891	0.2871
10	13	3	0.0227	0.0690	0.0671	0.2041	0.0398	0.1211	0.1178	0.3584
10	13	4	0.0197	0.0719	0.0584	0.2129	0.0346	0.1263	0.1024	0.3738
10	13	5	0.0192	0.0724	0.0569	0.2143	0.0338	0.1271	0.1000	0.3762
10	13	6	0.0122	0.0794	0.0362	0.2351	0.0215	0.1394	0.0635	0.4127
10	13	7	0.0274	0.0643	0.0810	0.1903	0.0480	0.1128	0.1422	0.3340
10	13	8	0.0246	0.0670	0.0729	0.1983	0.0432	0.1176	0.1280	0.3482
10	13	9	0.0246	0.0670	0.0728	0.1984	0.0432	0.1177	0.1279	0.3483
10	13	10	0.0189	0.0727	0.0560	0.2153	0.0332	0.1277	0.0983	0.3779
10	13	11	0.0216	0.0700	0.0640	0.2072	0.0380	0.1229	0.1124	0.3638
10	13	12	0.0353	0.0564	0.1044	0.1669	0.0619	0.0990	0.1832	0.2930
10	13	13	0.0147	0.0769	0.0436	0.2277	0.0258	0.1350	0.0765	0.3997
10	13	14	0.0270	0.0647	0.0798	0.1915	0.0473	0.1136	0.1401	0.3361
10	13	15	0.0181	0.0735	0.0537	0.2176	0.0318	0.1290	0.0942	0.3820
10	13	16	0.0253	0.0663	0.0750	0.1963	0.0445	0.1164	0.1316	0.3446
10	13	17	0.0226	0.0690	0.0670	0.2042	0.0397	0.1211	0.1177	0.3585
10	13	18	0.0242	0.0674	0.0717	0.1996	0.0425	0.1184	0.1258	0.3504
10	13	19	0.0439	0.0478	0.1298	0.1415	0.0770	0.0839	0.2279	0.2483
10	13	20	0.0275	0.0642	0.0813	0.1900	0.0482	0.1127	0.1427	0.3335
10	14	1	0.0207	0.0635	0.0686	0.2100	0.0364	0.1115	0.1204	0.3687
10	14	2	0.0335	0.0508	0.1106	0.1680	0.0587	0.0892	0.1942	0.2949
10	14	3	0.0209	0.0634	0.0689	0.2097	0.0366	0.1113	0.1210	0.3681
10	14	4	0.0181	0.0661	0.0599	0.2187	0.0318	0.1161	0.1052	0.3839
10	14	5	0.0177	0.0666	0.0585	0.2202	0.0311	0.1169	0.1027	0.3865
10	14	6	0.0112	0.0730	0.0372	0.2415	0.0197	0.1282	0.0653	0.4239
10	14	7	0.0252	0.0591	0.0832	0.1954	0.0442	0.1038	0.1461	0.3431
10	14	8	0.0227	0.0616	0.0749	0.2037	0.0398	0.1082	0.1315	0.3577
10	14	9	0.0226	0.0616	0.0748	0.2038	0.0397	0.1082	0.1313	0.3578
10	14	10	0.0174	0.0669	0.0575	0.2211	0.0305	0.1174	0.1010	0.3882
10	14	11	0.0199	0.0644	0.0658	0.2129	0.0349	0.1130	0.1155	0.3737
10	14	12	0.0324	0.0518	0.1072	0.1714	0.0569	0.0910	0.1882	0.3009
10	14	13	0.0135	0.0707	0.0447	0.2339	0.0238	0.1242	0.0785	0.4106
10	14	14	0.0248	0.0595	0.0820	0.1967	0.0435	0.1044	0.1439	0.3453
10	14	15	0.0167	0.0676	0.0551	0.2235	0.0293	0.1187	0.0968	0.3923
10	14	16	0.0233	0.0610	0.0770	0.2016	0.0409	0.1071	0.1352	0.3540
10	14	17	0.0208	0.0635	0.0688	0.2098	0.0365	0.1114	0.1209	0.3683
10	14	18	0.0223	0.0620	0.0736	0.2050	0.0391	0.1088	0.1292	0.3599
10	14	19	0.0403	0.0439	0.1333	0.1453	0.0708	0.0771	0.2341	0.2551
10	14	20	0.0253	0.0590	0.0835	0.1952	0.0443	0.1036	0.1466	0.3426
10	15	1	0.0217	0.0666	0.0676	0.2070	0.0382	0.1168	0.1187	0.3634
10	15	2	0.0351	0.0532	0.1090	0.1656	0.0615	0.0935	0.1914	0.2907
10	15	3	0.0218	0.0665	0.0680	0.2067	0.0384	0.1167	0.1193	0.3628
10	15	4	0.0190	0.0693	0.0591	0.2155	0.0333	0.1217	0.1037	0.3784
10	15	5	0.0185	0.0698	0.0576	0.2170	0.0325	0.1225	0.1012	0.3809
10	15	6	0.0118	0.0765	0.0366	0.2380	0.0207	0.1343	0.0643	0.4178
10	15	7	0.0264	0.0619	0.0820	0.1926	0.0463	0.1087	0.1440	0.3381
10	15	8	0.0237	0.0646	0.0738	0.2008	0.0417	0.1133	0.1296	0.3525
10	15	9	0.0237	0.0646	0.0737	0.2009	0.0416	0.1134	0.1294	0.3526
10	15	10	0.0182	0.0701	0.0567	0.2179	0.0320	0.1230	0.0995	0.3826
10	15	11	0.0208	0.0675	0.0648	0.2098	0.0366	0.1184	0.1138	0.3683
10	15	12	0.0340	0.0543	0.1057	0.1689	0.0596	0.0954	0.1855	0.2966
10	15	13	0.0142	0.0741	0.0441	0.2305	0.0249	0.1301	0.0774	0.4047
10	15	14	0.0260	0.0623	0.0808	0.1938	0.0456	0.1094	0.1418	0.3403
10	15	15	0.0175	0.0708	0.0543	0.2203	0.0307	0.1243	0.0954	0.3867
10	15	16	0.0244	0.0639	0.0759	0.1987	0.0428	0.1122	0.1332	0.3489
10	15	17	0.0218	0.0665	0.0678	0.2068	0.0383	0.1167	0.1191	0.3630
10	15	18	0.0233	0.0650	0.0726	0.2021	0.0410	0.1141	0.1274	0.3547
10	15	19	0.0423	0.0460	0.1314	0.1432	0.0742	0.0808	0.2307	0.2514
10	15	20	0.0265	0.0618	0.0823	0.1923	0.0464	0.1086	0.1444	0.3376
10	16	1	0.0156	0.0478	0.0737	0.2257	0.0274	0.0839	0.1294	0.3963
10	16	2	0.0252	0.0382	0.1189	0.1806	0.0442	0.0671	0.2087	0.3170
10	16	3	0.0157	0.0477	0.0741	0.2254	0.0276	0.0838	0.1301	0.3956
10	16	4	0.0136	0.0498	0.0644	0.2351	0.0240	0.0874	0.1131	0.4126
10	16	5	0.0133	0.0501	0.0629	0.2366	0.0234	0.0880	0.1104	0.4154
10	16	6	0.0085	0.0550	0.0400	0.2595	0.0149	0.0965	0.0701	0.4556
10	16	7	0.0189	0.0445	0.0894	0.2101	0.0333	0.0781	0.1570	0.3687
10	16	8	0.0171	0.0464	0.0805	0.2190	0.0299	0.0814	0.1413	0.3844
10	16	9	0.0170	0.0464	0.0804	0.2191	0.0299	0.0814	0.1412	0.3846
10	16	10	0.0131	0.0503	0.0618	0.2377	0.0230	0.0884	0.1085	0.4172
10	16	11	0.0150	0.0485	0.0707	0.2288	0.0263	0.0851	0.1241	0.4016
10	16	12	0.0244	0.0390	0.1152	0.1842	0.0428	0.0685	0.2023	0.3234
10	16	13	0.0102	0.0532	0.0481	0.2514	0.0179	0.0935	0.0844	0.4413
10	16	14	0.0187	0.0448	0.0881	0.2114	0.0327	0.0786	0.1546	0.3711
10	16	15	0.0126	0.0509	0.0593	0.2402	0.0220	0.0893	0.1040	0.4217
10	16	16	0.0175	0.0459	0.0828	0.2167	0.0308	0.0806	0.1453	0.3805
10	16	17	0.0157	0.0478	0.0740	0.2255	0.0275	0.0838	0.1299	0.3958
10	16	18	0.0168	0.0467	0.0791	0.2204	0.0294	0.0819	0.1389	0.3868
10	16	19	0.0304	0.0331	0.1433	0.1562	0.0533	0.0581	0.2516	0.2742
10	16	20	0.0190	0.0444	0.0897	0.2098	0.0334	0.0780	0.1575	0.3682
10	17	1	0.0358	0.1095	0.0536	0.1641	0.0628	0.1922	0.0941	0.2880
10	17	2	0.0577	0.0876	0.0864	0.1313	0.1012	0.1537	0.1517	0.2304
10	17	3	0.0359	0.1093	0.0539	0.1638	0.0631	0.1919	0.0946	0.2876
10	17	4	0.0312	0.1140	0.0468	0.1709	0.0548	0.2001	0.0822	0.2999
10	17	5	0.0305	0.1147	0.0457	0.1720	0.0535	0.2014	0.0802	0.3019
10	17	6	0.0194	0.1259	0.0290	0.1886	0.0340	0.2209	0.0510	0.3312
10	17	7	0.0434	0.1019	0.0650	0.1527	0.0761	0.1788	0.1141	0.2680
10	17	8	0.0390	0.1062	0.0585	0.1592	0.0685	0.1864	0.1027	0.2794
10	17	9	0.0390	0.1062	0.0585	0.1592	0.0685	0.1865	0.1026	0.2795
10	17	10	0.0300	0.1153	0.0449	0.1728	0.0526	0.2023	0.0789	0.3033
10	17	11	0.0343	0.1109	0.0514	0.1663	0.0602	0.1948	0.0902	0.2919
10	17	12	0.0559	0.0893	0.0838	0.1339	0.0981	0.1568	0.1470	0.2351
10	17	13	0.0233	0.1219	0.0350	0.1827	0.0409	0.2140	0.0614	0.3208
10	17	14	0.0427	0.1025	0.0640	0.1537	0.0750	0.1800	0.1124	0.2697
10	17	15	0.0287	0.1165	0.0431	0.1746	0.0505	0.2045	0.0756	0.3065
10	17	16	0.0401	0.1051	0.0602	0.1575	0.0705	0.1845	0.1056	0.2765
10	17	17	0.0359	0.1094	0.0538	0.1639	0.0630	0.1920	0.0944	0.2877
10	17	18	0.0384	0.1069	0.0575	0.1602	0.0674	0.1876	0.1010	0.2812
10	17	19	0.0695	0.0757	0.1042	0.1135	0.1220	0.1330	0.1829	0.1993
10	17	20	0.0435	0.1017	0.0652	0.1525	0.0764	0.1786	0.1145	0.2676
10	18	1	0.0275	0.0842	0.0619	0.1894	0.0483	0.1477	0.1086	0.3325
10	18	2	0.0443	0.0673	0.0998	0.1515	0.0778	0.1182	0.1751	0.2660
10	18	3	0.0276	0.0840	0.0622	0.1891	0.0485	0.1475	0.1091	0.3320
10	18	4	0.0240	0.0876	0.0541	0.1972	0.0422	0.1538	0.0949	0.3462
10	18	5	0.0234	0.0882	0.0527	0.1985	0.0411	0.1548	0.0926	0.3485
10	18	6	0.0149	0.0967	0.0335	0.2178	0.0261	0.1698	0.0588	0.3823
10	18	7	0.0333	0.0783	0.0750	0.1762	0.0585	0.1375	0.1317	0.3094
10	18	8	0.0300	0.0816	0.0675	0.1837	0.0527	0.1433	0.1186	0.3225
10	18	9	0.0300	0.0817	0.0675	0.1838	0.0526	0.1434	0.1184	0.3227
10	18	10	0.0230	0.0886	0.0519	0.1994	0.0405	0.1555	0.0910	0.3501
10	18	11	0.0264	0.0853	0.0593	0.1919	0.0463	0.1497	0.1041	0.3370
10	18	12	0.0430	0.0687	0.0967	0.1546	0.0754	0.1206	0.1697	0.2714
10	18	13	0.0179	0.0937	0.0403	0.2109	0.0315	0.1645	0.0708	0.3703
10	18	14	0.0328	0.0788	0.0739	0.1774	0.0576	0.1383	0.1297	0.3114
10	18	15	0.0221	0.0895	0.0497	0.2015	0.0388	0.1572	0.0873	0.3538
10	18	16	0.0309	0.0808	0.0694	0.1818	0.0542	0.1418	0.1219	0.3192
10	18	17	0.0276	0.0841	0.0621	0.1892	0.0484	0.1476	0.1090	0.3321
10	18	18	0.0295	0.0821	0.0664	0.1849	0.0518	0.1442	0.1165	0.3246
10	18	19	0.0534	0.0582	0.1202	0.1310	0.0938	0.1022	0.2111	0.2300
10	18	20	0.0335	0.0782	0.0753	0.1760	0.0587	0.1373	0.1322	0.3089
10	19	1	0.0416	0.1274	0.0478	0.1462	0.0730	0.2236	0.0838	0.2566
10	19	2	0.0671	0.1019	0.0770	0.1169	0.1178	0.1789	0.1352	0.2053
10	19	3	0.0418	0.1272	0.0480	0.1459	0.0734	0.2232	0.0842	0.2562
10	19	4	0.0363	0.1326	0.0417	0.1522	0.0638	0.2328	0.0732	0.2672
10	19	5	0.0355	0.1335	0.0407	0.1532	0.0623	0.2344	0.0715	0.2690
10	19	6	0.0225	0.1464	0.0259	0.1681	0.0396	0.2571	0.0454	0.2950
10	19	7	0.0505	0.1185	0.0579	0.1360	0.0886	0.2080	0.1017	0.2388
10	19	8	0.0454	0.1236	0.0521	0.1418	0.0797	0.2169	0.0915	0.2489
10	19	9	0.0454	0.1236	0.0521	0.1419	0.0797	0.2170	0.0914	0.2490
